,Bike,length of longest straight,Right_Corners,Left_Corners,Year,track_width,MotoGP_avg_speed,GP_distance,corners,Rider_Name,points_mean,Finish_Time_ms,Track_Condition,Track_Temp,Humidity,Position,Track,Trk Length,Team_Name,Nationality
650,honda,876.0,5.0,9.0,2009,12.0,139.8,108.1,14.0,dani pedrosa,15.985507246376812,2807553.0,dry,29.0,24.0,1,val - circuit ricardo tormo,4.0,repsol honda team,spa
651,honda,1068.0,10.0,6.0,2008,12.0,166.6,118.4,16.0,dani pedrosa,15.985507246376812,2567187.0,dry,19.0,58.0,3,qat - losail international circuit,5.4,repsol honda team,spa
652,honda,607.0,8.0,6.0,2008,11.0,161.2,110.6,14.0,dani pedrosa,15.985507246376812,2735121.0,dry,23.0,26.0,1,spa - circuito de jerez,4.4,repsol honda team,spa
653,honda,674.0,9.0,5.0,2008,13.0,161.8,113.0,14.0,dani pedrosa,15.985507246376812,2680956.0,dry,26.0,38.0,4,fra - le mans,4.2,repsol honda team,spa
654,honda,1047.0,8.0,6.0,2008,12.0,164.4,111.0,14.0,dani pedrosa,15.985507246376812,2582175.0,dry,39.0,34.0,1,cat - circuit de barcelona-catalunya,4.6,repsol honda team,spa
655,honda,487.0,12.0,6.0,2008,14.0,173.1,118.1,18.0,dani pedrosa,15.985507246376812,2543647.0,dry,24.0,62.0,2,ned - tt circuit assen,4.5,repsol honda team,spa
656,honda,636.0,8.0,6.0,2008,15.0,165.5,113.5,14.0,dani pedrosa,15.985507246376812,2705879.0,dry,29.0,33.0,15,cze - automotodrom brno,5.4,repsol honda team,spa
657,honda,530.0,10.0,6.0,2008,14.0,162.6,114.1,16.0,dani pedrosa,15.985507246376812,2699354.0,dry,48.0,29.0,4,rsm - misano world circuit marco simoncelli,4.2,repsol honda team,spa
658,honda,762.0,8.0,6.0,2008,15.0,162.2,115.2,14.0,dani pedrosa,15.985507246376812,2594465.0,dry,23.0,51.0,3,jpn - twin ring motegi,4.8,repsol honda team,spa
659,honda,920.0,10.0,5.0,2008,16.0,164.0,110.9,15.0,dani pedrosa,15.985507246376812,2590015.0,dry,42.0,25.0,2,mal - sepang international circuit,5.5,repsol honda team,spa
660,honda,876.0,5.0,9.0,2008,12.0,139.8,108.1,14.0,dani pedrosa,15.985507246376812,2809504.0,dry,34.0,41.0,2,val - circuit ricardo tormo,4.0,repsol honda team,spa
661,honda,1068.0,10.0,6.0,2007,12.0,166.6,118.4,16.0,dani pedrosa,15.985507246376812,2591318.0,dry,45.0,11.0,3,qat - losail international circuit,5.4,repsol honda team,spa
662,honda,607.0,8.0,6.0,2007,11.0,161.2,110.6,14.0,dani pedrosa,15.985507246376812,2754586.0,dry,31.0,20.0,2,spa - circuito de jerez,4.4,repsol honda team,spa
663,honda,674.0,9.0,5.0,2007,13.0,161.8,113.0,14.0,dani pedrosa,15.985507246376812,3096041.0,wet,16.0,73.0,4,fra - le mans,4.2,repsol honda team,spa
664,honda,1047.0,8.0,6.0,2007,12.0,164.4,111.0,14.0,dani pedrosa,15.985507246376812,2597297.0,dry,43.0,13.0,3,cat - circuit de barcelona-catalunya,4.6,repsol honda team,spa
665,honda,487.0,12.0,6.0,2007,14.0,173.1,118.1,18.0,dani pedrosa,15.985507246376812,2567614.0,dry,32.0,38.0,4,ned - tt circuit assen,4.5,repsol honda team,spa
666,honda,700.0,3.0,10.0,2007,12.0,160.6,110.1,13.0,dani pedrosa,15.985507246376812,2513196.0,dry,41.0,28.0,1,ger - sachsenring,3.7,repsol honda team,spa
667,honda,636.0,8.0,6.0,2007,15.0,165.5,113.5,14.0,dani pedrosa,15.985507246376812,2641610.0,dry,35.0,40.0,4,cze - automotodrom brno,5.4,repsol honda team,spa
668,honda,920.0,10.0,5.0,2007,16.0,164.0,110.9,15.0,dani pedrosa,15.985507246376812,2586731.0,dry,38.0,51.0,3,mal - sepang international circuit,5.5,repsol honda team,spa
669,honda,876.0,5.0,9.0,2007,12.0,139.8,108.1,14.0,dani pedrosa,15.985507246376812,2803533.0,dry,25.0,43.0,1,val - circuit ricardo tormo,4.0,repsol honda team,spa
670,honda,607.0,8.0,6.0,2006,11.0,161.2,110.6,14.0,dani pedrosa,15.985507246376812,2762108.0,dry,33.0,16.0,2,spa - circuito de jerez,4.4,repsol honda team,spa
671,honda,1068.0,10.0,6.0,2006,12.0,166.6,118.4,16.0,dani pedrosa,15.985507246376812,2613049.0,dry,41.0,12.0,6,qat - losail international circuit,5.4,repsol honda team,spa
672,honda,674.0,9.0,5.0,2006,13.0,161.8,113.0,14.0,dani pedrosa,15.985507246376812,2699638.0,wet,29.0,27.0,3,fra - le mans,4.2,repsol honda team,spa
673,honda,487.0,12.0,6.0,2006,14.0,173.1,118.1,18.0,dani pedrosa,15.985507246376812,2554929.0,dry,29.0,16.0,3,ned - tt circuit assen,4.5,repsol honda team,spa
674,honda,700.0,3.0,10.0,2006,12.0,160.6,110.1,13.0,dani pedrosa,15.985507246376812,2519555.0,dry,38.0,17.0,4,ger - sachsenring,3.7,repsol honda team,spa
675,honda,636.0,8.0,6.0,2006,15.0,165.5,113.5,14.0,dani pedrosa,15.985507246376812,2628157.0,dry,36.0,21.0,3,cze - automotodrom brno,5.4,repsol honda team,spa
676,honda,920.0,10.0,5.0,2006,16.0,164.0,110.9,15.0,dani pedrosa,15.985507246376812,2591692.0,dry,49.0,23.0,3,mal - sepang international circuit,5.5,repsol honda team,spa
677,honda,762.0,8.0,6.0,2006,15.0,162.2,115.2,14.0,dani pedrosa,15.985507246376812,2613522.0,dry,43.0,11.0,7,jpn - twin ring motegi,4.8,repsol honda team,spa
678,honda,876.0,5.0,9.0,2006,12.0,139.8,108.1,14.0,dani pedrosa,15.985507246376812,2827480.0,dry,43.0,11.0,4,val - circuit ricardo tormo,4.0,repsol honda team,spa
679,yamaha,1068.0,10.0,6.0,2018,12.0,166.6,118.4,16.0,johann zarco,10.222222222222221,2561766.0,dry,23.0,46.0,8,qat - losail international circuit,5.4,monster yamaha tech 3,fra
680,yamaha,1076.0,9.0,5.0,2018,16.0,172.7,120.2,14.0,johann zarco,10.222222222222221,2436593.0,wet,23.0,94.0,2,arg - termas de río hondo,4.8,monster yamaha tech 3,fra
681,yamaha,1200.0,9.0,11.0,2018,15.0,158.4,110.3,20.0,johann zarco,10.222222222222221,2526233.0,dry,35.0,45.0,6,ame - circuit of the americas,5.5,monster yamaha tech 3,fra
682,yamaha,607.0,8.0,6.0,2018,11.0,161.2,110.6,14.0,johann zarco,10.222222222222221,2504919.0,dry,40.0,41.0,2,spa - circuito de jerez,4.4,monster yamaha tech 3,fra
683,yamaha,1047.0,8.0,6.0,2018,12.0,164.4,111.0,14.0,johann zarco,10.222222222222221,2426998.0,dry,45.0,51.0,7,cat - circuit de barcelona-catalunya,4.6,monster yamaha tech 3,fra
684,yamaha,487.0,12.0,6.0,2018,14.0,173.1,118.1,18.0,johann zarco,10.222222222222221,2480864.0,dry,40.0,32.0,8,ned - tt circuit assen,4.5,monster yamaha tech 3,fra
685,yamaha,700.0,3.0,10.0,2018,12.0,160.6,110.1,13.0,johann zarco,10.222222222222221,2479447.0,dry,48.0,48.0,9,ger - sachsenring,3.7,monster yamaha tech 3,fra
686,yamaha,636.0,8.0,6.0,2018,15.0,165.5,113.5,14.0,johann zarco,10.222222222222221,2473887.0,dry,41.0,44.0,7,cze - automotodrom brno,5.4,monster yamaha tech 3,fra
687,yamaha,530.0,10.0,6.0,2018,14.0,162.6,114.1,16.0,johann zarco,10.222222222222221,2552985.0,dry,41.0,57.0,10,rsm - misano world circuit marco simoncelli,4.2,monster yamaha tech 3,fra
688,yamaha,968.0,7.0,10.0,2018,15.0,167.0,116.8,17.0,johann zarco,10.222222222222221,2548294.0,dry,45.0,36.0,14,ara - motorland aragón,5.1,monster yamaha tech 3,fra
689,yamaha,762.0,8.0,6.0,2018,15.0,162.2,115.2,14.0,johann zarco,10.222222222222221,2564462.0,dry,35.0,34.0,6,jpn - twin ring motegi,4.8,monster yamaha tech 3,fra
690,yamaha,920.0,10.0,5.0,2018,16.0,164.0,110.9,15.0,johann zarco,10.222222222222221,2434846.0,dry,53.0,55.0,3,mal - sepang international circuit,5.5,monster yamaha tech 3,fra
691,yamaha,876.0,5.0,9.0,2018,12.0,139.8,108.1,14.0,johann zarco,10.222222222222221,1372900.0,wet,14.0,96.0,5,val - circuit ricardo tormo,4.0,monster yamaha tech 3,fra
692,yamaha,876.0,5.0,9.0,2018,12.0,139.8,108.1,14.0,johann zarco,10.222222222222221,1476214.0,wet,13.0,98.0,7,val - circuit ricardo tormo,4.0,monster yamaha tech 3,fra
693,yamaha,1076.0,9.0,5.0,2017,16.0,172.7,120.2,14.0,johann zarco,10.222222222222221,2520564.0,dry,25.0,60.0,5,arg - termas de río hondo,4.8,monster yamaha tech 3,fra
694,yamaha,1200.0,9.0,11.0,2017,15.0,158.4,110.3,20.0,johann zarco,10.222222222222221,2646727.0,dry,40.0,31.0,5,ame - circuit of the americas,5.5,monster yamaha tech 3,fra
695,yamaha,607.0,8.0,6.0,2017,11.0,161.2,110.6,14.0,johann zarco,10.222222222222221,2744428.0,dry,41.0,25.0,4,spa - circuito de jerez,4.4,monster yamaha tech 3,fra
696,yamaha,674.0,9.0,5.0,2017,13.0,161.8,113.0,14.0,johann zarco,10.222222222222221,2612927.0,dry,37.0,50.0,2,fra - le mans,4.2,monster yamaha tech 3,fra
697,yamaha,1047.0,8.0,6.0,2017,12.0,164.4,111.0,14.0,johann zarco,10.222222222222221,2695356.0,dry,54.0,20.0,5,cat - circuit de barcelona-catalunya,4.6,monster yamaha tech 3,fra
698,yamaha,487.0,12.0,6.0,2017,14.0,173.1,118.1,18.0,johann zarco,10.222222222222221,2596804.0,wet,25.0,76.0,14,ned - tt circuit assen,4.5,monster yamaha tech 3,fra
699,yamaha,700.0,3.0,10.0,2017,12.0,160.6,110.1,13.0,johann zarco,10.222222222222221,2480663.0,dry,26.0,65.0,9,ger - sachsenring,3.7,monster yamaha tech 3,fra
700,yamaha,636.0,8.0,6.0,2017,15.0,165.5,113.5,14.0,johann zarco,10.222222222222221,2690569.0,wet,24.0,70.0,12,cze - automotodrom brno,5.4,monster yamaha tech 3,fra
701,yamaha,530.0,10.0,6.0,2017,14.0,162.6,114.1,16.0,johann zarco,10.222222222222221,3163777.0,wet,19.0,97.0,15,rsm - misano world circuit marco simoncelli,4.2,monster yamaha tech 3,fra
702,yamaha,968.0,7.0,10.0,2017,15.0,167.0,116.8,17.0,johann zarco,10.222222222222221,2539818.0,dry,40.0,44.0,9,ara - motorland aragón,5.1,monster yamaha tech 3,fra
703,yamaha,762.0,8.0,6.0,2017,15.0,162.2,115.2,14.0,johann zarco,10.222222222222221,2863711.0,wet,15.0,97.0,8,jpn - twin ring motegi,4.8,monster yamaha tech 3,fra
704,yamaha,920.0,10.0,5.0,2017,16.0,164.0,110.9,15.0,johann zarco,10.222222222222221,2701235.0,dry,33.0,89.0,3,mal - sepang international circuit,5.5,monster yamaha tech 3,fra
705,yamaha,876.0,5.0,9.0,2017,12.0,139.8,108.1,14.0,johann zarco,10.222222222222221,2768462.0,dry,26.0,22.0,2,val - circuit ricardo tormo,4.0,monster yamaha tech 3,fra
706,suzuki,1068.0,10.0,6.0,2018,12.0,166.6,118.4,16.0,andrea iannone,8.62962962962963,2567611.0,dry,23.0,46.0,9,qat - losail international circuit,5.4,team suzuki ecstar,ita
707,suzuki,1076.0,9.0,5.0,2018,16.0,172.7,120.2,14.0,andrea iannone,8.62962962962963,2460263.0,wet,23.0,94.0,8,arg - termas de río hondo,4.8,team suzuki ecstar,ita
708,suzuki,1200.0,9.0,11.0,2018,15.0,158.4,110.3,20.0,andrea iannone,8.62962962962963,2518706.0,dry,35.0,45.0,3,ame - circuit of the americas,5.5,team suzuki ecstar,ita
709,suzuki,607.0,8.0,6.0,2018,11.0,161.2,110.6,14.0,andrea iannone,8.62962962962963,2507892.0,dry,40.0,41.0,3,spa - circuito de jerez,4.4,team suzuki ecstar,ita
710,suzuki,1047.0,8.0,6.0,2018,12.0,164.4,111.0,14.0,andrea iannone,8.62962962962963,2437707.0,dry,45.0,51.0,10,cat - circuit de barcelona-catalunya,4.6,team suzuki ecstar,ita
711,suzuki,487.0,12.0,6.0,2018,14.0,173.1,118.1,18.0,andrea iannone,8.62962962962963,2488118.0,dry,40.0,32.0,11,ned - tt circuit assen,4.5,team suzuki ecstar,ita
712,suzuki,700.0,3.0,10.0,2018,12.0,160.6,110.1,13.0,andrea iannone,8.62962962962963,2490982.0,dry,48.0,48.0,12,ger - sachsenring,3.7,team suzuki ecstar,ita
713,suzuki,636.0,8.0,6.0,2018,15.0,165.5,113.5,14.0,andrea iannone,8.62962962962963,2476054.0,dry,41.0,44.0,10,cze - automotodrom brno,5.4,team suzuki ecstar,ita
714,suzuki,530.0,10.0,6.0,2018,14.0,162.6,114.1,16.0,andrea iannone,8.62962962962963,2547230.0,dry,41.0,57.0,8,rsm - misano world circuit marco simoncelli,4.2,team suzuki ecstar,ita
715,suzuki,968.0,7.0,10.0,2018,15.0,167.0,116.8,17.0,andrea iannone,8.62962962962963,2517208.0,dry,45.0,36.0,3,ara - motorland aragón,5.1,team suzuki ecstar,ita
716,suzuki,1076.0,9.0,5.0,2017,16.0,172.7,120.2,14.0,andrea iannone,8.62962962962963,2551279.0,dry,25.0,60.0,16,arg - termas de río hondo,4.8,team suzuki ecstar,ita
717,suzuki,1200.0,9.0,11.0,2017,15.0,158.4,110.3,20.0,andrea iannone,8.62962962962963,2654261.0,dry,40.0,31.0,7,ame - circuit of the americas,5.5,team suzuki ecstar,ita
718,suzuki,674.0,9.0,5.0,2017,13.0,161.8,113.0,14.0,andrea iannone,8.62962962962963,2658125.0,dry,37.0,50.0,10,fra - le mans,4.2,team suzuki ecstar,ita
719,suzuki,1047.0,8.0,6.0,2017,12.0,164.4,111.0,14.0,andrea iannone,8.62962962962963,2724739.0,dry,54.0,20.0,16,cat - circuit de barcelona-catalunya,4.6,team suzuki ecstar,ita
720,suzuki,487.0,12.0,6.0,2017,14.0,173.1,118.1,18.0,andrea iannone,8.62962962962963,2538315.0,wet,25.0,76.0,9,ned - tt circuit assen,4.5,team suzuki ecstar,ita
721,suzuki,636.0,8.0,6.0,2017,15.0,165.5,113.5,14.0,andrea iannone,8.62962962962963,2739320.0,wet,24.0,70.0,19,cze - automotodrom brno,5.4,team suzuki ecstar,ita
722,suzuki,968.0,7.0,10.0,2017,15.0,167.0,116.8,17.0,andrea iannone,8.62962962962963,2547448.0,dry,40.0,44.0,12,ara - motorland aragón,5.1,team suzuki ecstar,ita
723,suzuki,762.0,8.0,6.0,2017,15.0,162.2,115.2,14.0,andrea iannone,8.62962962962963,2853081.0,wet,15.0,97.0,4,jpn - twin ring motegi,4.8,team suzuki ecstar,ita
724,suzuki,920.0,10.0,5.0,2017,16.0,164.0,110.9,15.0,andrea iannone,8.62962962962963,2749888.0,dry,33.0,89.0,17,mal - sepang international circuit,5.5,team suzuki ecstar,ita
725,suzuki,876.0,5.0,9.0,2017,12.0,139.8,108.1,14.0,andrea iannone,8.62962962962963,2782641.0,dry,26.0,22.0,6,val - circuit ricardo tormo,4.0,team suzuki ecstar,ita
726,ducati,1200.0,9.0,11.0,2016,15.0,158.4,110.3,20.0,andrea iannone,8.62962962962963,2648892.0,dry,34.0,62.0,3,ame - circuit of the americas,5.5,ducati team,ita
727,ducati,607.0,8.0,6.0,2016,11.0,161.2,110.6,14.0,andrea iannone,8.62962962962963,2755111.0,dry,40.0,37.0,7,spa - circuito de jerez,4.4,ducati team,ita
728,ducati,487.0,12.0,6.0,2016,14.0,173.1,118.1,18.0,andrea iannone,8.62962962962963,1632918.0,wet,20.0,88.0,17,ned - tt circuit assen,4.5,ducati team,ita
729,ducati,487.0,12.0,6.0,2016,14.0,173.1,118.1,18.0,andrea iannone,8.62962962962963,1355282.0,wet,19.0,93.0,5,ned - tt circuit assen,4.5,ducati team,ita
730,ducati,700.0,3.0,10.0,2016,12.0,160.6,110.1,13.0,andrea iannone,8.62962962962963,2845994.0,wet,24.0,86.0,5,ger - sachsenring,3.7,ducati team,ita
731,ducati,636.0,8.0,6.0,2016,15.0,165.5,113.5,14.0,andrea iannone,8.62962962962963,2888852.0,wet,18.0,100.0,8,cze - automotodrom brno,5.4,ducati team,ita
732,ducati,876.0,5.0,9.0,2016,12.0,139.8,108.1,14.0,andrea iannone,8.62962962962963,2760831.0,dry,25.0,42.0,3,val - circuit ricardo tormo,4.0,ducati team,ita
733,ducati,1068.0,10.0,6.0,2015,12.0,166.6,118.4,16.0,andrea iannone,8.62962962962963,2557967.0,dry,28.0,83.0,3,qat - losail international circuit,5.4,ducati team,ita
734,ducati,1200.0,9.0,11.0,2015,15.0,158.4,110.3,20.0,andrea iannone,8.62962962962963,2634734.0,dry,36.0,62.0,5,ame - circuit of the americas,5.5,ducati team,ita
735,ducati,1076.0,9.0,5.0,2015,16.0,172.7,120.2,14.0,andrea iannone,8.62962962962963,2503996.0,dry,36.0,71.0,4,arg - termas de río hondo,4.8,ducati team,ita
736,ducati,607.0,8.0,6.0,2015,11.0,161.2,110.6,14.0,andrea iannone,8.62962962962963,2724267.0,dry,30.0,41.0,6,spa - circuito de jerez,4.4,ducati team,ita
737,ducati,674.0,9.0,5.0,2015,13.0,161.8,113.0,14.0,andrea iannone,8.62962962962963,2644380.0,dry,32.0,45.0,5,fra - le mans,4.2,ducati team,ita
738,ducati,1047.0,8.0,6.0,2015,12.0,164.4,111.0,14.0,andrea iannone,8.62962962962963,2598133.0,dry,49.0,46.0,4,cat - circuit de barcelona-catalunya,4.6,ducati team,ita
739,ducati,487.0,12.0,6.0,2015,14.0,173.1,118.1,18.0,andrea iannone,8.62962962962963,2473146.0,dry,30.0,66.0,4,ned - tt circuit assen,4.5,ducati team,ita
740,ducati,700.0,3.0,10.0,2015,12.0,160.6,110.1,13.0,andrea iannone,8.62962962962963,2481872.0,dry,42.0,38.0,5,ger - sachsenring,3.7,ducati team,ita
741,ducati,636.0,8.0,6.0,2015,15.0,165.5,113.5,14.0,andrea iannone,8.62962962962963,2586113.0,dry,39.0,54.0,4,cze - automotodrom brno,5.4,ducati team,ita
742,ducati,530.0,10.0,6.0,2015,14.0,162.6,114.1,16.0,andrea iannone,8.62962962962963,2940346.0,dry,31.0,34.0,7,rsm - misano world circuit marco simoncelli,4.2,ducati team,ita
743,ducati,968.0,7.0,10.0,2015,15.0,167.0,116.8,17.0,andrea iannone,8.62962962962963,2512791.0,dry,39.0,50.0,4,ara - motorland aragón,5.1,ducati team,ita
744,ducati,1068.0,10.0,6.0,2014,12.0,166.6,118.4,16.0,andrea iannone,8.62962962962963,2603921.0,dry,18.0,60.0,10,qat - losail international circuit,5.4,pramac racing,ita
745,ducati,1200.0,9.0,11.0,2014,15.0,158.4,110.3,20.0,andrea iannone,8.62962962962963,2641687.0,dry,32.0,71.0,7,ame - circuit of the americas,5.5,pramac racing,ita
746,ducati,1076.0,9.0,5.0,2014,16.0,172.7,120.2,14.0,andrea iannone,8.62962962962963,2519268.0,dry,37.0,60.0,6,arg - termas de río hondo,4.8,pramac racing,ita
747,ducati,1047.0,8.0,6.0,2014,12.0,164.4,111.0,14.0,andrea iannone,8.62962962962963,2594954.0,dry,34.0,61.0,9,cat - circuit de barcelona-catalunya,4.6,pramac racing,ita
748,ducati,487.0,12.0,6.0,2014,14.0,173.1,118.1,18.0,andrea iannone,8.62962962962963,2638957.0,wet,25.0,69.0,6,ned - tt circuit assen,4.5,pramac racing,ita
749,ducati,700.0,3.0,10.0,2014,12.0,160.6,110.1,13.0,andrea iannone,8.62962962962963,2531173.0,wet-dry,27.0,66.0,5,ger - sachsenring,3.7,pramac racing,ita
750,ducati,636.0,8.0,6.0,2014,15.0,165.5,113.5,14.0,andrea iannone,8.62962962962963,2585439.0,dry,23.0,71.0,5,cze - automotodrom brno,5.4,pramac racing,ita
751,ducati,530.0,10.0,6.0,2014,14.0,162.6,114.1,16.0,andrea iannone,8.62962962962963,2666357.0,dry,37.0,45.0,5,rsm - misano world circuit marco simoncelli,4.2,pramac racing,ita
752,ducati,762.0,8.0,6.0,2014,15.0,162.2,115.2,14.0,andrea iannone,8.62962962962963,2557912.0,dry,27.0,57.0,6,jpn - twin ring motegi,4.8,pramac racing,ita
753,ducati,1068.0,10.0,6.0,2013,12.0,166.6,118.4,16.0,andrea iannone,8.62962962962963,2596926.0,dry,23.0,66.0,9,qat - losail international circuit,5.4,energy t.i. pramac racing,ita
754,ducati,1200.0,9.0,11.0,2013,15.0,158.4,110.3,20.0,andrea iannone,8.62962962962963,2664235.0,dry,38.0,46.0,10,ame - circuit of the americas,5.5,energy t.i. pramac racing,ita
755,ducati,674.0,9.0,5.0,2013,13.0,161.8,113.0,14.0,andrea iannone,8.62962962962963,3022817.0,wet,18.0,93.0,11,fra - le mans,4.2,energy t.i. pramac racing,ita
756,ducati,487.0,12.0,6.0,2013,14.0,173.1,118.1,18.0,andrea iannone,8.62962962962963,2546626.0,dry,18.0,49.0,13,ned - tt circuit assen,4.5,energy t.i. pramac racing,ita
757,ducati,636.0,8.0,6.0,2013,15.0,165.5,113.5,14.0,andrea iannone,8.62962962962963,2621878.0,dry,23.0,70.0,9,cze - automotodrom brno,5.4,energy t.i. pramac racing,ita
758,ducati,968.0,7.0,10.0,2013,15.0,167.0,116.8,17.0,andrea iannone,8.62962962962963,2578526.0,dry,30.0,43.0,10,ara - motorland aragón,5.1,energy t.i. pramac racing,ita
759,ducati,762.0,8.0,6.0,2013,15.0,162.2,115.2,14.0,andrea iannone,8.62962962962963,2622509.0,dry,31.0,33.0,14,jpn - twin ring motegi,4.8,energy t.i. pramac racing,ita
760,ducati,1068.0,10.0,6.0,2018,12.0,166.6,118.4,16.0,jack miller,5.575,2569248.0,dry,23.0,46.0,10,qat - losail international circuit,5.4,alma pramac racing,aus
761,ducati,1076.0,9.0,5.0,2018,16.0,172.7,120.2,14.0,jack miller,5.575,2440732.0,wet,23.0,94.0,4,arg - termas de río hondo,4.8,alma pramac racing,aus
762,ducati,1200.0,9.0,11.0,2018,15.0,158.4,110.3,20.0,jack miller,5.575,2540673.0,dry,35.0,45.0,9,ame - circuit of the americas,5.5,alma pramac racing,aus
763,ducati,607.0,8.0,6.0,2018,11.0,161.2,110.6,14.0,jack miller,5.575,2509446.0,dry,40.0,41.0,6,spa - circuito de jerez,4.4,alma pramac racing,aus
764,ducati,674.0,9.0,5.0,2018,13.0,161.8,113.0,14.0,jack miller,5.575,2516087.0,dry,45.0,41.0,4,fra - le mans,4.2,alma pramac racing,aus
765,ducati,487.0,12.0,6.0,2018,14.0,173.1,118.1,18.0,jack miller,5.575,2486919.0,dry,40.0,32.0,10,ned - tt circuit assen,4.5,alma pramac racing,aus
766,ducati,700.0,3.0,10.0,2018,12.0,160.6,110.1,13.0,jack miller,5.575,2494344.0,dry,48.0,48.0,14,ger - sachsenring,3.7,alma pramac racing,aus
767,ducati,636.0,8.0,6.0,2018,15.0,165.5,113.5,14.0,jack miller,5.575,2484277.0,dry,41.0,44.0,12,cze - automotodrom brno,5.4,alma pramac racing,aus
768,ducati,530.0,10.0,6.0,2018,14.0,162.6,114.1,16.0,jack miller,5.575,2576019.0,dry,41.0,57.0,18,rsm - misano world circuit marco simoncelli,4.2,alma pramac racing,aus
769,ducati,968.0,7.0,10.0,2018,15.0,167.0,116.8,17.0,jack miller,5.575,2532324.0,dry,45.0,36.0,9,ara - motorland aragón,5.1,alma pramac racing,aus
770,ducati,920.0,10.0,5.0,2018,16.0,164.0,110.9,15.0,jack miller,5.575,2451381.0,dry,53.0,55.0,8,mal - sepang international circuit,5.5,alma pramac racing,aus
771,honda,1068.0,10.0,6.0,2017,12.0,166.6,118.4,16.0,jack miller,5.575,2354485.0,dry,22.0,96.0,8,qat - losail international circuit,5.4,"eg 0,0 marc vds",aus
772,honda,1076.0,9.0,5.0,2017,16.0,172.7,120.2,14.0,jack miller,5.575,2530725.0,dry,25.0,60.0,9,arg - termas de río hondo,4.8,"eg 0,0 marc vds",aus
773,honda,1200.0,9.0,11.0,2017,15.0,158.4,110.3,20.0,jack miller,5.575,2657264.0,dry,40.0,31.0,10,ame - circuit of the americas,5.5,"eg 0,0 marc vds",aus
774,honda,674.0,9.0,5.0,2017,13.0,161.8,113.0,14.0,jack miller,5.575,2642396.0,dry,37.0,50.0,8,fra - le mans,4.2,"eg 0,0 marc vds",aus
775,honda,487.0,12.0,6.0,2017,14.0,173.1,118.1,18.0,jack miller,5.575,2524539.0,wet,25.0,76.0,6,ned - tt circuit assen,4.5,"eg 0,0 marc vds",aus
776,honda,700.0,3.0,10.0,2017,12.0,160.6,110.1,13.0,jack miller,5.575,2497296.0,dry,26.0,65.0,15,ger - sachsenring,3.7,"eg 0,0 marc vds",aus
777,honda,636.0,8.0,6.0,2017,15.0,165.5,113.5,14.0,jack miller,5.575,2694036.0,wet,24.0,70.0,14,cze - automotodrom brno,5.4,"eg 0,0 marc vds",aus
778,honda,530.0,10.0,6.0,2017,14.0,162.6,114.1,16.0,jack miller,5.575,3066447.0,wet,19.0,97.0,6,rsm - misano world circuit marco simoncelli,4.2,"eg 0,0 marc vds",aus
779,honda,968.0,7.0,10.0,2017,15.0,167.0,116.8,17.0,jack miller,5.575,2550702.0,dry,40.0,44.0,13,ara - motorland aragón,5.1,"eg 0,0 marc vds",aus
780,honda,920.0,10.0,5.0,2017,16.0,164.0,110.9,15.0,jack miller,5.575,2726735.0,dry,33.0,89.0,8,mal - sepang international circuit,5.5,"eg 0,0 marc vds",aus
781,honda,876.0,5.0,9.0,2017,12.0,139.8,108.1,14.0,jack miller,5.575,2785212.0,dry,26.0,22.0,7,val - circuit ricardo tormo,4.0,"eg 0,0 marc vds",aus
782,honda,1068.0,10.0,6.0,2016,12.0,166.6,118.4,16.0,jack miller,5.575,2590434.0,dry,23.0,71.0,14,qat - losail international circuit,5.4,"estrella galicia 0,0 marc vds",aus
783,honda,607.0,8.0,6.0,2016,11.0,161.2,110.6,14.0,jack miller,5.575,2778347.0,dry,40.0,37.0,17,spa - circuito de jerez,4.4,"estrella galicia 0,0 marc vds",aus
784,honda,1047.0,8.0,6.0,2016,12.0,164.4,111.0,14.0,jack miller,5.575,2727103.0,dry,48.0,44.0,10,cat - circuit de barcelona-catalunya,4.6,"estrella galicia 0,0 marc vds",aus
785,honda,487.0,12.0,6.0,2016,14.0,173.1,118.1,18.0,jack miller,5.575,1590655.0,wet,20.0,88.0,8,ned - tt circuit assen,4.5,"estrella galicia 0,0 marc vds",aus
786,honda,487.0,12.0,6.0,2016,14.0,173.1,118.1,18.0,jack miller,5.575,1337447.0,wet,19.0,93.0,1,ned - tt circuit assen,4.5,"estrella galicia 0,0 marc vds",aus
787,honda,700.0,3.0,10.0,2016,12.0,160.6,110.1,13.0,jack miller,5.575,2849282.0,wet,24.0,86.0,7,ger - sachsenring,3.7,"estrella galicia 0,0 marc vds",aus
788,honda,920.0,10.0,5.0,2016,16.0,164.0,110.9,15.0,jack miller,5.575,2580079.0,wet,28.0,97.0,8,mal - sepang international circuit,5.5,"estrella galicia 0,0 marc vds",aus
789,honda,876.0,5.0,9.0,2016,12.0,139.8,108.1,14.0,jack miller,5.575,2809853.0,dry,25.0,42.0,15,val - circuit ricardo tormo,4.0,"estrella galicia 0,0 marc vds",aus
790,honda,1200.0,9.0,11.0,2015,15.0,158.4,110.3,20.0,jack miller,5.575,2683881.0,dry,36.0,62.0,14,ame - circuit of the americas,5.5,cwm lcr honda,aus
791,honda,1076.0,9.0,5.0,2015,16.0,172.7,120.2,14.0,jack miller,5.575,2538298.0,dry,36.0,71.0,12,arg - termas de río hondo,4.8,cwm lcr honda,aus
