,Bike,length of longest straight,Right_Corners,Left_Corners,Year,track_width,MotoGP_avg_speed,GP_distance,corners,Rider_Name,points_mean,Track_Condition,Track_Temp,Humidity,Track,Finish_Time_ms
4464,68,636.0,8.0,6.0,2013,15.0,165.5,113.5,14.0,198,17.67883211678832,0,23.0,70.0,4,2573006.0
4465,68,530.0,10.0,6.0,2013,14.0,162.6,114.1,16.0,198,17.67883211678832,0,31.0,56.0,11,2645522.0
4466,68,968.0,7.0,10.0,2013,15.0,167.0,116.8,17.0,198,17.67883211678832,0,30.0,43.0,1,2524815.0
4467,68,920.0,10.0,5.0,2013,16.0,164.0,110.9,15.0,198,17.67883211678832,0,44.0,58.0,8,2451860.0
4468,68,762.0,8.0,6.0,2013,15.0,162.2,115.2,14.0,198,17.67883211678832,0,31.0,33.0,7,2554291.0
4469,68,876.0,5.0,9.0,2013,12.0,139.8,108.1,14.0,198,17.67883211678832,0,26.0,28.0,13,2770302.0
4470,68,1068.0,10.0,6.0,2012,12.0,166.6,118.4,16.0,198,17.67883211678832,0,23.0,53.0,10,2564214.0
4471,68,607.0,8.0,6.0,2012,11.0,161.2,110.6,14.0,198,17.67883211678832,0,15.0,78.0,12,2734844.0
4472,68,674.0,9.0,5.0,2012,13.0,161.8,113.0,14.0,198,17.67883211678832,1,19.0,96.0,5,2979743.0
4473,68,1047.0,8.0,6.0,2012,12.0,164.4,111.0,14.0,198,17.67883211678832,0,40.0,49.0,3,2587681.0
4474,68,700.0,3.0,10.0,2012,12.0,160.6,110.1,13.0,198,17.67883211678832,0,37.0,47.0,6,2503392.0
4475,68,636.0,8.0,6.0,2012,15.0,165.5,113.5,14.0,198,17.67883211678832,0,23.0,79.0,4,2571748.0
4476,68,530.0,10.0,6.0,2012,14.0,162.6,114.1,16.0,198,17.67883211678832,0,36.0,56.0,11,2569836.0
4477,68,968.0,7.0,10.0,2012,15.0,167.0,116.8,17.0,198,17.67883211678832,0,23.0,51.0,1,2536916.0
4478,68,762.0,8.0,6.0,2012,15.0,162.2,115.2,14.0,198,17.67883211678832,0,23.0,55.0,7,2555844.0
4479,68,1068.0,10.0,6.0,2011,12.0,166.6,118.4,16.0,198,17.67883211678832,0,20.0,31.0,10,2562009.0
4480,68,607.0,8.0,6.0,2011,11.0,161.2,110.6,14.0,198,17.67883211678832,1,15.0,90.0,12,3049046.0
4481,68,674.0,9.0,5.0,2011,13.0,161.8,113.0,14.0,198,17.67883211678832,0,29.0,35.0,5,2665030.0
4482,68,1047.0,8.0,6.0,2011,12.0,164.4,111.0,14.0,198,17.67883211678832,0,25.0,49.0,3,2602182.0
4483,68,487.0,12.0,6.0,2011,14.0,173.1,118.1,18.0,198,17.67883211678832,0,16.0,82.0,9,2549195.0
4484,68,700.0,3.0,10.0,2011,12.0,160.6,110.1,13.0,198,17.67883211678832,0,29.0,49.0,6,2473959.0
4485,68,636.0,8.0,6.0,2011,15.0,165.5,113.5,14.0,198,17.67883211678832,0,37.0,37.0,4,2605309.0
4486,68,530.0,10.0,6.0,2011,14.0,162.6,114.1,16.0,198,17.67883211678832,0,35.0,62.0,11,2651877.0
4487,68,968.0,7.0,10.0,2011,15.0,167.0,116.8,17.0,198,17.67883211678832,0,26.0,50.0,1,2551636.0
4488,68,762.0,8.0,6.0,2011,15.0,162.2,115.2,14.0,198,17.67883211678832,0,29.0,55.0,7,2574780.0
4489,68,1068.0,10.0,6.0,2010,12.0,166.6,118.4,16.0,198,17.67883211678832,0,26.0,30.0,10,2571121.0
4490,68,607.0,8.0,6.0,2010,11.0,161.2,110.6,14.0,198,17.67883211678832,0,44.0,30.0,12,2717538.0
4491,68,674.0,9.0,5.0,2010,13.0,161.8,113.0,14.0,198,17.67883211678832,0,51.0,21.0,5,2669114.0
4492,68,487.0,12.0,6.0,2010,14.0,173.1,118.1,18.0,198,17.67883211678832,0,48.0,23.0,9,2478629.0
4493,68,1047.0,8.0,6.0,2010,12.0,164.4,111.0,14.0,198,17.67883211678832,0,49.0,17.0,3,2602805.0
4494,68,636.0,8.0,6.0,2010,15.0,165.5,113.5,14.0,198,17.67883211678832,0,40.0,43.0,4,2602638.0
4495,68,530.0,10.0,6.0,2010,14.0,162.6,114.1,16.0,198,17.67883211678832,0,39.0,43.0,11,2663959.0
4496,68,968.0,7.0,10.0,2010,15.0,167.0,116.8,17.0,198,17.67883211678832,0,39.0,32.0,1,2546110.0
4497,68,762.0,8.0,6.0,2010,15.0,162.2,115.2,14.0,198,17.67883211678832,0,34.0,44.0,7,2598487.0
4498,68,920.0,10.0,5.0,2010,16.0,164.0,110.9,15.0,198,17.67883211678832,0,43.0,27.0,8,2469483.0
4499,68,876.0,5.0,9.0,2010,12.0,139.8,108.1,14.0,198,17.67883211678832,0,27.0,33.0,13,2804622.0
4500,68,1068.0,10.0,6.0,2009,12.0,166.6,118.4,16.0,198,17.67883211678832,0,26.0,79.0,10,2590228.0
4501,68,762.0,8.0,6.0,2009,15.0,162.2,115.2,14.0,198,17.67883211678832,0,31.0,25.0,7,2627238.0
4502,68,674.0,9.0,5.0,2009,13.0,161.8,113.0,14.0,198,17.67883211678832,1,19.0,58.0,5,2872678.0
4503,68,1047.0,8.0,6.0,2009,12.0,164.4,111.0,14.0,198,17.67883211678832,0,46.0,12.0,3,2591992.0
4504,68,487.0,12.0,6.0,2009,14.0,173.1,118.1,18.0,198,17.67883211678832,0,30.0,48.0,9,2539979.0
4505,68,700.0,3.0,10.0,2009,12.0,160.6,110.1,13.0,198,17.67883211678832,0,27.0,48.0,6,2481868.0
4506,68,530.0,10.0,6.0,2009,14.0,162.6,114.1,16.0,198,17.67883211678832,0,41.0,32.0,11,2675298.0
4507,68,920.0,10.0,5.0,2009,16.0,164.0,110.9,15.0,198,17.67883211678832,1,22.0,79.0,8,2870684.0
4508,68,876.0,5.0,9.0,2009,12.0,139.8,108.1,14.0,198,17.67883211678832,0,29.0,24.0,13,2810466.0
4509,68,1068.0,10.0,6.0,2008,12.0,166.6,118.4,16.0,198,17.67883211678832,0,19.0,58.0,10,2561910.0
4510,68,607.0,8.0,6.0,2008,11.0,161.2,110.6,14.0,198,17.67883211678832,0,23.0,26.0,12,2739460.0
4511,68,674.0,9.0,5.0,2008,13.0,161.8,113.0,14.0,198,17.67883211678832,0,26.0,38.0,5,2675796.0
4512,68,487.0,12.0,6.0,2008,14.0,173.1,118.1,18.0,198,17.67883211678832,0,24.0,62.0,9,2560945.0
4513,68,636.0,8.0,6.0,2008,15.0,165.5,113.5,14.0,198,17.67883211678832,0,29.0,33.0,4,2648414.0
4514,68,530.0,10.0,6.0,2008,14.0,162.6,114.1,16.0,198,17.67883211678832,0,48.0,29.0,11,2685047.0
4515,68,762.0,8.0,6.0,2008,15.0,162.2,115.2,14.0,198,17.67883211678832,0,23.0,51.0,7,2595764.0
4516,68,876.0,5.0,9.0,2008,12.0,139.8,108.1,14.0,198,17.67883211678832,0,34.0,41.0,13,2841775.0
4574,2,1068.0,10.0,6.0,2017,12.0,166.6,118.4,16.0,362,7.818181818181818,0,22.0,96.0,10,2387130.0
4575,2,607.0,8.0,6.0,2017,11.0,161.2,110.6,14.0,362,7.818181818181818,0,41.0,25.0,12,2795712.0
4576,2,674.0,9.0,5.0,2017,13.0,161.8,113.0,14.0,362,7.818181818181818,0,37.0,50.0,5,2665225.0
4577,2,1047.0,8.0,6.0,2017,12.0,164.4,111.0,14.0,362,7.818181818181818,0,54.0,20.0,3,2737010.0
4578,2,636.0,8.0,6.0,2017,15.0,165.5,113.5,14.0,362,7.818181818181818,1,24.0,70.0,4,2709950.0
4579,2,968.0,7.0,10.0,2017,15.0,167.0,116.8,17.0,362,7.818181818181818,0,40.0,44.0,1,2574463.0
4580,2,762.0,8.0,6.0,2017,15.0,162.2,115.2,14.0,362,7.818181818181818,1,15.0,97.0,7,2895216.0
4917,36,607.0,8.0,6.0,2018,11.0,161.2,110.6,14.0,304,11.385416666666666,0,40.0,41.0,12,2519083.0
4918,36,700.0,3.0,10.0,2017,12.0,160.6,110.1,13.0,304,11.385416666666666,0,26.0,65.0,6,2497377.0
4919,36,968.0,7.0,10.0,2017,15.0,167.0,116.8,17.0,304,11.385416666666666,0,40.0,44.0,1,2544008.0
4969,12,607.0,8.0,6.0,2010,11.0,161.2,110.6,14.0,304,11.385416666666666,0,44.0,30.0,12,2752027.0
4970,12,674.0,9.0,5.0,2010,13.0,161.8,113.0,14.0,304,11.385416666666666,0,51.0,21.0,5,2724175.0
4971,12,487.0,12.0,6.0,2010,14.0,173.1,118.1,18.0,304,11.385416666666666,0,48.0,23.0,9,2535398.0
4972,12,1047.0,8.0,6.0,2010,12.0,164.4,111.0,14.0,304,11.385416666666666,0,49.0,17.0,3,2661062.0
4973,12,968.0,7.0,10.0,2010,15.0,167.0,116.8,17.0,304,11.385416666666666,0,39.0,32.0,1,2594577.0
4974,12,762.0,8.0,6.0,2010,15.0,162.2,115.2,14.0,304,11.385416666666666,0,34.0,44.0,7,2666934.0
4975,12,920.0,10.0,5.0,2010,16.0,164.0,110.9,15.0,304,11.385416666666666,0,43.0,27.0,8,2502297.0
4976,12,1068.0,10.0,6.0,2009,12.0,166.6,118.4,16.0,304,11.385416666666666,0,26.0,79.0,10,2608739.0
4977,12,762.0,8.0,6.0,2009,15.0,162.2,115.2,14.0,304,11.385416666666666,0,31.0,25.0,7,2666654.0
4978,12,1047.0,8.0,6.0,2009,12.0,164.4,111.0,14.0,304,11.385416666666666,0,46.0,12.0,3,2623694.0
4979,12,700.0,3.0,10.0,2009,12.0,160.6,110.1,13.0,304,11.385416666666666,0,27.0,48.0,6,2545924.0
4980,12,530.0,10.0,6.0,2009,14.0,162.6,114.1,16.0,304,11.385416666666666,0,41.0,32.0,11,2703066.0
4981,12,920.0,10.0,5.0,2009,16.0,164.0,110.9,15.0,304,11.385416666666666,1,22.0,79.0,8,2905274.0
4982,12,876.0,5.0,9.0,2009,12.0,139.8,108.1,14.0,304,11.385416666666666,0,29.0,24.0,13,2850044.0
5110,24,700.0,3.0,10.0,2018,12.0,160.6,110.1,13.0,384,8.361702127659575,0,48.0,48.0,6,2503226.0
5111,24,920.0,10.0,5.0,2018,16.0,164.0,110.9,15.0,384,8.361702127659575,0,53.0,55.0,8,2467694.0
5112,2,1076.0,9.0,5.0,2016,16.0,172.7,120.2,14.0,384,8.361702127659575,0,30.0,89.0,2,2094981.0
5113,2,1200.0,9.0,11.0,2016,15.0,158.4,110.3,20.0,384,8.361702127659575,0,34.0,62.0,0,2678156.0
5114,2,607.0,8.0,6.0,2016,11.0,161.2,110.6,14.0,384,8.361702127659575,0,40.0,37.0,12,2776720.0
5115,2,674.0,9.0,5.0,2016,13.0,161.8,113.0,14.0,384,8.361702127659575,0,35.0,40.0,5,2685792.0
5116,2,1047.0,8.0,6.0,2016,12.0,164.4,111.0,14.0,384,8.361702127659575,0,48.0,44.0,3,2732722.0
5117,2,636.0,8.0,6.0,2016,15.0,165.5,113.5,14.0,384,8.361702127659575,1,18.0,100.0,4,2909977.0
5118,2,530.0,10.0,6.0,2016,14.0,162.6,114.1,16.0,384,8.361702127659575,0,43.0,59.0,11,2663491.0
5119,2,968.0,7.0,10.0,2016,15.0,167.0,116.8,17.0,384,8.361702127659575,0,36.0,58.0,1,2545576.0
5120,2,762.0,8.0,6.0,2016,15.0,162.2,115.2,14.0,384,8.361702127659575,0,36.0,37.0,7,2586940.0
5121,2,920.0,10.0,5.0,2016,16.0,164.0,110.9,15.0,384,8.361702127659575,1,28.0,97.0,8,2600117.0
5122,2,876.0,5.0,9.0,2016,12.0,139.8,108.1,14.0,384,8.361702127659575,0,25.0,42.0,13,2804051.0
5123,69,1068.0,10.0,6.0,2015,12.0,166.6,118.4,16.0,384,8.361702127659575,0,28.0,83.0,10,2589661.0
5124,69,1076.0,9.0,5.0,2015,16.0,172.7,120.2,14.0,384,8.361702127659575,0,36.0,71.0,2,2538681.0
5125,69,607.0,8.0,6.0,2015,11.0,161.2,110.6,14.0,384,8.361702127659575,0,30.0,41.0,12,2756264.0
5126,69,1047.0,8.0,6.0,2015,12.0,164.4,111.0,14.0,384,8.361702127659575,0,49.0,46.0,3,2615311.0
5127,2,636.0,8.0,6.0,2015,15.0,165.5,113.5,14.0,384,8.361702127659575,0,39.0,54.0,4,2627666.0
5128,2,530.0,10.0,6.0,2015,14.0,162.6,114.1,16.0,384,8.361702127659575,0,31.0,34.0,11,2962647.0
5129,2,968.0,7.0,10.0,2015,15.0,167.0,116.8,17.0,384,8.361702127659575,0,39.0,50.0,1,2558339.0
5130,2,762.0,8.0,6.0,2015,15.0,162.2,115.2,14.0,384,8.361702127659575,1,21.0,93.0,7,2917600.0
5131,2,920.0,10.0,5.0,2015,16.0,164.0,110.9,15.0,384,8.361702127659575,0,47.0,48.0,8,2482292.0
5132,2,876.0,5.0,9.0,2015,12.0,139.8,108.1,14.0,384,8.361702127659575,0,29.0,63.0,13,2818450.0
5133,24,1200.0,9.0,11.0,2014,15.0,158.4,110.3,20.0,384,8.361702127659575,0,32.0,71.0,0,2636220.0
5134,24,1076.0,9.0,5.0,2014,16.0,172.7,120.2,14.0,384,8.361702127659575,0,37.0,60.0,2,2514850.0
5135,24,607.0,8.0,6.0,2014,11.0,161.2,110.6,14.0,384,8.361702127659575,0,50.0,25.0,12,2757006.0
5136,24,674.0,9.0,5.0,2014,13.0,161.8,113.0,14.0,384,8.361702127659575,0,42.0,35.0,5,2655452.0
5137,24,1047.0,8.0,6.0,2014,12.0,164.4,111.0,14.0,384,8.361702127659575,0,34.0,61.0,3,2588062.0
5138,24,487.0,12.0,6.0,2014,14.0,173.1,118.1,18.0,384,8.361702127659575,1,25.0,69.0,9,2658616.0
5139,24,700.0,3.0,10.0,2014,12.0,160.6,110.1,13.0,384,8.361702127659575,2,27.0,66.0,6,2561553.0
5140,24,636.0,8.0,6.0,2014,15.0,165.5,113.5,14.0,384,8.361702127659575,0,23.0,71.0,4,2591619.0
5141,24,968.0,7.0,10.0,2014,15.0,167.0,116.8,17.0,384,8.361702127659575,0,20.0,93.0,1,2672124.0
5142,24,762.0,8.0,6.0,2014,15.0,162.2,115.2,14.0,384,8.361702127659575,0,27.0,57.0,7,2560790.0
5143,24,920.0,10.0,5.0,2014,16.0,164.0,110.9,15.0,384,8.361702127659575,0,54.0,50.0,8,2466757.0
5144,24,876.0,5.0,9.0,2014,12.0,139.8,108.1,14.0,384,8.361702127659575,0,22.0,45.0,13,2841430.0
5145,24,1200.0,9.0,11.0,2013,15.0,158.4,110.3,20.0,384,8.361702127659575,0,38.0,46.0,0,2634797.0
5146,24,674.0,9.0,5.0,2013,13.0,161.8,113.0,14.0,384,8.361702127659575,1,18.0,93.0,5,3018702.0
5147,24,1047.0,8.0,6.0,2013,12.0,164.4,111.0,14.0,384,8.361702127659575,0,52.0,29.0,3,2613235.0
5148,24,487.0,12.0,6.0,2013,14.0,173.1,118.1,18.0,384,8.361702127659575,0,18.0,49.0,9,2512721.0
5149,24,700.0,3.0,10.0,2013,12.0,160.6,110.1,13.0,384,8.361702127659575,0,42.0,48.0,6,2488645.0
5150,24,636.0,8.0,6.0,2013,15.0,165.5,113.5,14.0,384,8.361702127659575,0,23.0,70.0,4,2590536.0
5151,24,530.0,10.0,6.0,2013,14.0,162.6,114.1,16.0,384,8.361702127659575,0,31.0,56.0,11,2667877.0
5152,24,968.0,7.0,10.0,2013,15.0,167.0,116.8,17.0,384,8.361702127659575,0,30.0,43.0,1,2537432.0
5153,24,762.0,8.0,6.0,2013,15.0,162.2,115.2,14.0,384,8.361702127659575,0,31.0,33.0,7,2577101.0
5154,24,876.0,5.0,9.0,2013,12.0,139.8,108.1,14.0,384,8.361702127659575,0,26.0,28.0,13,2794701.0
5155,24,1068.0,10.0,6.0,2012,12.0,166.6,118.4,16.0,384,8.361702127659575,0,23.0,53.0,10,2593678.0
5156,24,607.0,8.0,6.0,2012,11.0,161.2,110.6,14.0,384,8.361702127659575,0,15.0,78.0,12,2762534.0
5157,24,674.0,9.0,5.0,2012,13.0,161.8,113.0,14.0,384,8.361702127659575,1,19.0,96.0,5,3012220.0
5158,24,1047.0,8.0,6.0,2012,12.0,164.4,111.0,14.0,384,8.361702127659575,0,40.0,49.0,3,2611159.0
5159,24,700.0,3.0,10.0,2012,12.0,160.6,110.1,13.0,384,8.361702127659575,0,37.0,47.0,6,2516289.0
5160,24,636.0,8.0,6.0,2012,15.0,165.5,113.5,14.0,384,8.361702127659575,0,23.0,79.0,4,2597152.0
5161,24,530.0,10.0,6.0,2012,14.0,162.6,114.1,16.0,384,8.361702127659575,0,36.0,56.0,11,2583108.0
5162,24,762.0,8.0,6.0,2012,15.0,162.2,115.2,14.0,384,8.361702127659575,0,23.0,55.0,7,2576136.0
5215,60,636.0,8.0,6.0,2018,15.0,165.5,113.5,14.0,394,4.536585365853658,0,41.0,44.0,4,2510139.0
5216,60,762.0,8.0,6.0,2018,15.0,162.2,115.2,14.0,394,4.536585365853658,0,35.0,34.0,7,2618286.0
5217,60,674.0,9.0,5.0,2017,13.0,161.8,113.0,14.0,394,4.536585365853658,0,37.0,50.0,5,2676671.0
5218,60,1047.0,8.0,6.0,2017,12.0,164.4,111.0,14.0,394,4.536585365853658,0,54.0,20.0,3,2726173.0
5219,12,1068.0,10.0,6.0,2008,12.0,166.6,118.4,16.0,394,4.536585365853658,0,19.0,58.0,10,2615517.0
5220,12,607.0,8.0,6.0,2008,11.0,161.2,110.6,14.0,394,4.536585365853658,0,23.0,26.0,12,2809563.0
5221,12,674.0,9.0,5.0,2008,13.0,161.8,113.0,14.0,394,4.536585365853658,0,26.0,38.0,5,2722837.0
5222,12,1047.0,8.0,6.0,2008,12.0,164.4,111.0,14.0,394,4.536585365853658,0,39.0,34.0,3,2642954.0
5223,12,487.0,12.0,6.0,2008,14.0,173.1,118.1,18.0,394,4.536585365853658,0,24.0,62.0,9,2571154.0
5224,12,700.0,3.0,10.0,2008,12.0,160.6,110.1,13.0,394,4.536585365853658,1,17.0,82.0,6,2896705.0
5225,12,636.0,8.0,6.0,2008,15.0,165.5,113.5,14.0,394,4.536585365853658,0,29.0,33.0,4,2649733.0
5226,12,530.0,10.0,6.0,2008,14.0,162.6,114.1,16.0,394,4.536585365853658,0,48.0,29.0,11,2723965.0
5227,12,762.0,8.0,6.0,2008,15.0,162.2,115.2,14.0,394,4.536585365853658,0,23.0,51.0,7,2635445.0
5228,12,920.0,10.0,5.0,2008,16.0,164.0,110.9,15.0,394,4.536585365853658,0,42.0,25.0,8,2631624.0
5229,12,876.0,5.0,9.0,2008,12.0,139.8,108.1,14.0,394,4.536585365853658,0,34.0,41.0,13,2858464.0
5230,68,1068.0,10.0,6.0,2007,12.0,166.6,118.4,16.0,394,4.536585365853658,0,45.0,11.0,10,2634427.0
5231,68,607.0,8.0,6.0,2007,11.0,161.2,110.6,14.0,394,4.536585365853658,0,31.0,20.0,12,2790084.0
5232,68,1047.0,8.0,6.0,2007,12.0,164.4,111.0,14.0,394,4.536585365853658,0,43.0,13.0,3,2641306.0
5233,68,487.0,12.0,6.0,2007,14.0,173.1,118.1,18.0,394,4.536585365853658,0,32.0,38.0,9,2614867.0
5234,68,636.0,8.0,6.0,2007,15.0,165.5,113.5,14.0,394,4.536585365853658,0,35.0,40.0,4,2669504.0
5235,68,530.0,10.0,6.0,2007,14.0,162.6,114.1,16.0,394,4.536585365853658,0,42.0,48.0,11,2743896.0
5236,68,762.0,8.0,6.0,2007,15.0,162.2,115.2,14.0,394,4.536585365853658,0,24.0,90.0,7,2837676.0
5237,68,920.0,10.0,5.0,2007,16.0,164.0,110.9,15.0,394,4.536585365853658,0,38.0,51.0,8,2667524.0
5238,68,876.0,5.0,9.0,2007,12.0,139.8,108.1,14.0,394,4.536585365853658,0,25.0,43.0,13,2842296.0
5263,12,530.0,10.0,6.0,2018,14.0,162.6,114.1,16.0,302,4.413043478260869,0,41.0,57.0,11,2561238.0
5264,12,530.0,10.0,6.0,2017,14.0,162.6,114.1,16.0,302,4.413043478260869,1,19.0,97.0,11,3061064.0
5265,12,876.0,5.0,9.0,2017,12.0,139.8,108.1,14.0,302,4.413043478260869,0,26.0,22.0,13,2794067.0
5266,12,1076.0,9.0,5.0,2016,16.0,172.7,120.2,14.0,302,4.413043478260869,0,30.0,89.0,2,2132615.0
5267,12,1200.0,9.0,11.0,2016,15.0,158.4,110.3,20.0,302,4.413043478260869,0,34.0,62.0,0,2670702.0
5268,12,607.0,8.0,6.0,2016,11.0,161.2,110.6,14.0,302,4.413043478260869,0,40.0,37.0,12,2778248.0
5269,12,1047.0,8.0,6.0,2016,12.0,164.4,111.0,14.0,302,4.413043478260869,0,48.0,44.0,3,2738018.0
5270,12,530.0,10.0,6.0,2016,14.0,162.6,114.1,16.0,302,4.413043478260869,0,43.0,59.0,11,2646460.0
5271,12,968.0,7.0,10.0,2016,15.0,167.0,116.8,17.0,302,4.413043478260869,0,36.0,58.0,1,2552711.0
5272,12,876.0,5.0,9.0,2015,12.0,139.8,108.1,14.0,302,4.413043478260869,0,29.0,63.0,13,2806417.0
5273,12,1076.0,9.0,5.0,2014,16.0,172.7,120.2,14.0,302,4.413043478260869,0,37.0,60.0,2,2553490.0
5274,12,1047.0,8.0,6.0,2014,12.0,164.4,111.0,14.0,302,4.413043478260869,0,34.0,61.0,3,2632071.0
5275,12,636.0,8.0,6.0,2014,15.0,165.5,113.5,14.0,302,4.413043478260869,0,23.0,71.0,4,2624527.0
5276,12,876.0,5.0,9.0,2014,12.0,139.8,108.1,14.0,302,4.413043478260869,0,22.0,45.0,13,2845337.0
5277,12,607.0,8.0,6.0,2013,11.0,161.2,110.6,14.0,302,4.413043478260869,0,47.0,38.0,12,2763606.0
5278,12,674.0,9.0,5.0,2013,13.0,161.8,113.0,14.0,302,4.413043478260869,1,18.0,93.0,5,2998482.0
5279,12,1047.0,8.0,6.0,2013,12.0,164.4,111.0,14.0,302,4.413043478260869,0,52.0,29.0,3,2656253.0
5280,12,487.0,12.0,6.0,2013,14.0,173.1,118.1,18.0,302,4.413043478260869,0,18.0,49.0,9,2546763.0
5281,12,700.0,3.0,10.0,2013,12.0,160.6,110.1,13.0,302,4.413043478260869,0,42.0,48.0,6,2521795.0
5282,12,636.0,8.0,6.0,2013,15.0,165.5,113.5,14.0,302,4.413043478260869,0,23.0,70.0,4,2636159.0
5283,12,530.0,10.0,6.0,2013,14.0,162.6,114.1,16.0,302,4.413043478260869,0,31.0,56.0,11,2693340.0
5284,12,876.0,5.0,9.0,2013,12.0,139.8,108.1,14.0,302,4.413043478260869,0,26.0,28.0,13,2833285.0
5285,19,1047.0,8.0,6.0,2012,12.0,164.4,111.0,14.0,302,4.413043478260869,0,40.0,49.0,3,2656456.0
5286,19,487.0,12.0,6.0,2012,14.0,173.1,118.1,18.0,302,4.413043478260869,0,37.0,44.0,9,2546835.0
5287,19,636.0,8.0,6.0,2012,15.0,165.5,113.5,14.0,302,4.413043478260869,0,23.0,79.0,4,2667735.0
5288,19,530.0,10.0,6.0,2012,14.0,162.6,114.1,16.0,302,4.413043478260869,0,36.0,56.0,11,2643441.0
5289,19,968.0,7.0,10.0,2012,15.0,167.0,116.8,17.0,302,4.413043478260869,0,23.0,51.0,1,2616259.0
5290,19,762.0,8.0,6.0,2012,15.0,162.2,115.2,14.0,302,4.413043478260869,0,23.0,55.0,7,2646181.0
5291,19,876.0,5.0,9.0,2012,12.0,139.8,108.1,14.0,302,4.413043478260869,1,15.0,81.0,13,2990427.0
5351,12,968.0,7.0,10.0,2018,15.0,167.0,116.8,17.0,197,4.454545454545454,0,45.0,36.0,1,2575462.0
5352,12,762.0,8.0,6.0,2018,15.0,162.2,115.2,14.0,197,4.454545454545454,0,35.0,34.0,7,2596277.0
5385,68,762.0,8.0,6.0,2018,15.0,162.2,115.2,14.0,217,7.222222222222222,0,35.0,34.0,7,2588988.0
5386,68,762.0,8.0,6.0,2017,15.0,162.2,115.2,14.0,217,7.222222222222222,1,15.0,97.0,7,2894417.0
5387,68,762.0,8.0,6.0,2016,15.0,162.2,115.2,14.0,217,7.222222222222222,0,36.0,37.0,7,2597455.0
5388,68,762.0,8.0,6.0,2015,15.0,162.2,115.2,14.0,217,7.222222222222222,1,21.0,93.0,7,2855421.0
5389,68,762.0,8.0,6.0,2014,15.0,162.2,115.2,14.0,217,7.222222222222222,0,27.0,57.0,7,2592286.0
5390,68,762.0,8.0,6.0,2013,15.0,162.2,115.2,14.0,217,7.222222222222222,0,31.0,33.0,7,2607636.0
5391,68,762.0,8.0,6.0,2012,15.0,162.2,115.2,14.0,217,7.222222222222222,0,23.0,55.0,7,2588363.0
5392,68,876.0,5.0,9.0,2012,12.0,139.8,108.1,14.0,217,7.222222222222222,1,15.0,81.0,13,2941480.0
5393,68,876.0,5.0,9.0,2011,12.0,139.8,108.1,14.0,217,7.222222222222222,1,16.0,49.0,13,2922463.0
5402,68,1068.0,10.0,6.0,2017,12.0,166.6,118.4,16.0,193,9.575,0,22.0,96.0,10,2355068.0
5403,68,1076.0,9.0,5.0,2017,16.0,172.7,120.2,14.0,193,9.575,0,25.0,60.0,2,2523301.0
5404,68,1200.0,9.0,11.0,2017,15.0,158.4,110.3,20.0,193,9.575,0,40.0,31.0,0,2657673.0
5405,68,607.0,8.0,6.0,2017,11.0,161.2,110.6,14.0,193,9.575,0,41.0,25.0,12,2754548.0
5406,68,674.0,9.0,5.0,2017,13.0,161.8,113.0,14.0,193,9.575,0,37.0,50.0,5,2635526.0
5407,68,1047.0,8.0,6.0,2017,12.0,164.4,111.0,14.0,193,9.575,0,54.0,20.0,3,2695439.0
5408,68,700.0,3.0,10.0,2017,12.0,160.6,110.1,13.0,193,9.575,0,26.0,65.0,6,2462835.0
5409,68,636.0,8.0,6.0,2017,15.0,165.5,113.5,14.0,193,9.575,1,24.0,70.0,4,2689210.0
5410,68,530.0,10.0,6.0,2017,14.0,162.6,114.1,16.0,193,9.575,1,19.0,97.0,11,3095647.0
5411,68,968.0,7.0,10.0,2017,15.0,167.0,116.8,17.0,193,9.575,0,40.0,44.0,1,2557118.0
5482,12,1068.0,10.0,6.0,2017,12.0,166.6,118.4,16.0,245,3.3214285714285716,0,22.0,96.0,10,2361254.0
5483,12,1076.0,9.0,5.0,2017,16.0,172.7,120.2,14.0,245,3.3214285714285716,0,25.0,60.0,2,2532012.0
5484,12,607.0,8.0,6.0,2017,11.0,161.2,110.6,14.0,245,3.3214285714285716,0,41.0,25.0,12,2770038.0
5485,12,674.0,9.0,5.0,2017,13.0,161.8,113.0,14.0,245,3.3214285714285716,0,37.0,50.0,5,2655577.0
5486,12,1047.0,8.0,6.0,2017,12.0,164.4,111.0,14.0,245,3.3214285714285716,0,54.0,20.0,3,2714799.0
5487,12,487.0,12.0,6.0,2017,14.0,173.1,118.1,18.0,245,3.3214285714285716,1,25.0,76.0,9,2538207.0
5488,12,700.0,3.0,10.0,2017,12.0,160.6,110.1,13.0,245,3.3214285714285716,0,26.0,65.0,6,2519375.0
5489,12,968.0,7.0,10.0,2017,15.0,167.0,116.8,17.0,245,3.3214285714285716,0,40.0,44.0,1,2574415.0
5490,12,762.0,8.0,6.0,2017,15.0,162.2,115.2,14.0,245,3.3214285714285716,1,15.0,97.0,7,2882742.0
5491,12,876.0,5.0,9.0,2017,12.0,139.8,108.1,14.0,245,3.3214285714285716,0,26.0,22.0,13,2815834.0
5492,12,1200.0,9.0,11.0,2016,15.0,158.4,110.3,20.0,245,3.3214285714285716,0,34.0,62.0,0,2710874.0
5493,12,607.0,8.0,6.0,2016,11.0,161.2,110.6,14.0,245,3.3214285714285716,0,40.0,37.0,12,2774061.0
