,Year,TRK,Track,Category,Session,Date,Track_Condition,Track_Temp,Air_Temp,Humidity,Position,Points,Rider_Number,Rider_Name,Nationality,Team_Name,Bike,Avg_Speed,Time
266,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,11,0,,Emilio ALZAMORA,SPA,,Honda,160.2,+32.113
267,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,12,0,,Haruchika AOKI,JPN,,Honda,160.0,+34.770
268,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,13,0,,Vincent PHILIPPE,FRA,,Aprilia,159.0,+51.837
269,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,14,0,,Naoki MATSUDO,JPN,,Yamaha,158.9,+51.912
270,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,15,0,,Jay VINCENT,GBR,,Honda,158.9,+52.393
271,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,16,0,,Hector FAUBEL,SPA,,Aprilia,158.6,+57.112
272,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,17,0,,Raul JARA,SPA,,Aprilia,158.6,+57.198
273,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,18,0,,Leon HASLAM,GBR,,Honda,158.6,+57.737
274,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,250cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,crash,0,,Taro SEKIGUCHI,JPN,,Yamaha,147.4,20 Laps
275,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,1,0,,Manuel POGGIALI,RSM,,Gilera,156.0,40'20.019
276,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,2,0,,Youichi UI,JPN,,Derbi,156.0,+0.507
277,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,3,0,,Pablo NIETO,SPA,,Aprilia,156.0,+0.512
278,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,4,0,,Dani PEDROSA,SPA,,Honda,156.0,+0.572
279,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,5,0,,Gino BORSOI,ITA,,Aprilia,156.0,+0.675
280,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,6,0,,Lucio CECCHINELLO,ITA,,Aprilia,156.0,+0.980
281,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,7,0,,Alex DE ANGELIS,RSM,,Aprilia,155.9,+2.071
282,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,8,0,,Steve JENKNER,GER,,Aprilia,155.9,+2.072
283,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,9,0,,Arnaud VINCENT,FRA,,Aprilia,155.9,+2.209
284,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,10,0,,Andrea BALLERINI,ITA,,Honda,155.9,+2.255
285,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,11,0,,Simone SANNA,ITA,,Aprilia,155.9,+2.432
286,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,12,0,,Andrea DOVIZIOSO,ITA,,Honda,155.8,+4.047
287,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,13,0,,Masao AZUMA,JPN,,Honda,155.6,+6.296
288,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,14,0,,Gioele PELLINO,ITA,,Aprilia,155.2,+12.881
289,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,15,0,,Stefano PERUGINI,ITA,,Italjet,153.8,+36.125
290,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,16,0,,Michel FABRIZIO,ITA,,Gilera,153.5,+40.230
291,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,17,0,,Gaspare CAFFIERO,ITA,,Honda,153.3,+43.410
292,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,18,0,,Chaz DAVIES,GBR,,Aprilia,153.3,+43.717
293,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,19,0,,Alex BALDOLINI,ITA,,Aprilia,152.1,+1'02.878
294,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,20,0,,Jorge LORENZO,SPA,,Derbi,152.1,+1'02.888
295,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,21,0,,Imre TOTH,HUN,,Honda,152.1,+1'02.933
296,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,22,0,,Simone CORSI,ITA,,Honda,150.2,+1'34.919
297,2002,ITA,ITALIAN GRAND PRIX - Autodromo Internazionale del Mugello,125cc,RAC,"May,31,2002",n/a,n/a,n/a,n/a,crash,0,,Hector BARBERA,SPA,,Aprilia,,20 Laps
298,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,14,2002",n/a,n/a,n/a,n/a,1,0,,Valentino ROSSI,ITA,,Honda,159.9,44'20.679
299,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,14,2002",n/a,n/a,n/a,n/a,2,0,,Tohru UKAWA,JPN,,Honda,159.8,+0.880
300,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,14,2002",n/a,n/a,n/a,n/a,3,0,,Carlos CHECA,SPA,,Yamaha,159.4,+8.531
301,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,14,2002",n/a,n/a,n/a,n/a,4,0,,Max BIAGGI,ITA,,Yamaha,159.2,+11.918
302,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,14,2002",n/a,n/a,n/a,n/a,5,0,,Alex BARROS,BRA,,Honda,158.6,+22.382
303,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,14,2002",n/a,n/a,n/a,n/a,6,0,,Loris CAPIROSSI,ITA,,Honda,158.1,+30.096
304,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,14,2002",n/a,n/a,n/a,n/a,7,0,,Kenny ROBERTS JR,USA,,Suzuki,158.0,+31.525
305,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,14,2002",n/a,n/a,n/a,n/a,8,0,,Daijiro KATO,JPN,,Honda,157.9,+33.912
306,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,14,2002",n/a,n/a,n/a,n/a,9,0,,Olivier JACQUE,FRA,,Yamaha,157.7,+36.847
307,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,14,2002",n/a,n/a,n/a,n/a,10,0,,John HOPKINS,USA,,Yamaha,156.9,+51.580
308,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,14,2002",n/a,n/a,n/a,n/a,11,0,,Akira RYO,JPN,,Suzuki,156.8,+53.303
309,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,14,2002",n/a,n/a,n/a,n/a,12,0,,Jeremy McWILLIAMS,GBR,,Proton KR,156.5,+57.585
310,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,14,2002",n/a,n/a,n/a,n/a,13,0,,Tetsuya HARADA,JPN,,Honda,156.3,+1'01.823
311,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,14,2002",n/a,n/a,n/a,n/a,14,0,,Regis LACONI,FRA,,Aprilia,156.2,+1'03.002
312,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,14,2002",n/a,n/a,n/a,n/a,15,0,,Pere RIBA,SPA,,Yamaha,156.1,+1'04.723
313,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,14,2002",n/a,n/a,n/a,n/a,16,0,,Norick ABE,JPN,,Yamaha,141.6,2 Laps
314,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,MotoGP,RAC,"June,14,2002",n/a,n/a,n/a,n/a,crash,0,,Shinya NAKANO,JPN,,Yamaha,,25 Laps
315,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,1,0,,Marco MELANDRI,ITA,,Aprilia,156.5,41'40.377
316,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,2,0,,Roberto ROLFO,ITA,,Honda,156.4,+2.193
317,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,3,0,,Fonsi NIETO,SPA,,Aprilia,156.4,+2.689
318,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,4,0,,Randy DE PUNIET,FRA,,Aprilia,156.4,+2.950
319,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,5,0,,Franco BATTAINI,ITA,,Aprilia,156.3,+4.538
320,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,6,0,,Casey STONER,AUS,,Aprilia,155.1,+23.101
321,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,7,0,,Naoki MATSUDO,JPN,,Yamaha,155.1,+23.215
322,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,8,0,,Shahrol YUZY,MAL,,Yamaha,155.1,+23.374
323,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,9,0,,Emilio ALZAMORA,SPA,,Honda,155.0,+24.586
324,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,10,0,,Toni ELIAS,SPA,,Aprilia,154.6,+30.721
325,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,11,0,,Haruchika AOKI,JPN,,Honda,154.2,+37.908
326,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,12,0,,David CHECA,SPA,,Aprilia,154.2,+38.456
327,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,13,0,,Alex DEBON,SPA,,Aprilia,154.0,+40.607
328,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,14,0,,Hugo MARCHAND,FRA,,Aprilia,152.9,+1'00.034
329,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,15,0,,Raul JARA,SPA,,Aprilia,152.7,+1'02.087
330,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,16,0,,Taro SEKIGUCHI,JPN,,Yamaha,152.7,+1'02.410
331,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,17,0,,Vincent PHILIPPE,FRA,,Aprilia,152.7,+1'02.643
332,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,18,0,,Leon HASLAM,GBR,,Honda,152.3,+1'09.785
333,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,19,0,,Jay VINCENT,GBR,,Honda,151.8,+1'17.851
334,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,20,0,,Hector FAUBEL,SPA,,Aprilia,151.1,+1'30.113
335,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,21,0,,Dirk HEIDOLF,GER,,Aprilia,151.0,+1'31.937
336,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,22,0,,Jarno JANSSEN,NED,,Honda,150.1,+1'47.797
337,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,250cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,crash,0,,Sebastian PORTO,ARG,,Yamaha,150.1,19 Laps
338,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,1,0,,Manuel POGGIALI,RSM,,Gilera,151.1,41'18.211
339,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,2,0,,Dani PEDROSA,SPA,,Honda,151.1,+0.019
340,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,3,0,,Steve JENKNER,GER,,Aprilia,150.5,+9.888
341,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,4,0,,Lucio CECCHINELLO,ITA,,Aprilia,150.1,+15.397
342,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,5,0,,Simone SANNA,ITA,,Aprilia,150.1,+15.452
343,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,6,0,,Joan OLIVE,SPA,,Honda,150.1,+15.486
344,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,7,0,,Stefano BIANCO,ITA,,Aprilia,150.1,+15.549
345,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,8,0,,Pablo NIETO,SPA,,Aprilia,150.1,+16.218
346,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,9,0,,Mika KALLIO,FIN,,Honda,149.7,+22.762
347,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,10,0,,Mirko GIANSANTI,ITA,,Honda,149.7,+22.839
348,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,11,0,,Arnaud VINCENT,FRA,,Aprilia,149.7,+23.067
349,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,12,0,,Andrea BALLERINI,ITA,,Honda,149.7,+23.134
350,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,13,0,,Stefano PERUGINI,ITA,,Italjet,148.5,+43.345
351,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,14,0,,Jorge LORENZO,SPA,,Derbi,148.4,+43.973
352,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,15,0,,Masao AZUMA,JPN,,Honda,148.2,+47.189
353,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,16,0,,Jakub SMRZ,CZE,,Honda,148.2,+47.333
354,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,17,0,,Gianluigi SCALVINI,ITA,,Aprilia,148.0,+52.000
355,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,18,0,,Hector BARBERA,SPA,,Aprilia,146.8,+1'11.358
356,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,19,0,,Mattia ANGELONI,ITA,,Gilera,146.8,+1'11.488
357,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,20,0,,Alex BALDOLINI,ITA,,Aprilia,146.3,+1'21.603
358,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,21,0,,Jaroslav HULES,CZE,,Aprilia,146.2,+1'21.681
359,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,22,0,,Julian SIMON,SPA,,Honda,145.7,+1'31.723
360,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,23,0,,Imre TOTH,HUN,,Honda,145.7,+1'31.794
361,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,24,0,,Leon CAMIER,GBR,,Italjet,141.0,1 Lap
362,2002,CAT,CATALUNYA GRAND PRIX - Circuit de Barcelona-Catalunya,125cc,RAC,"June,14,2002",n/a,n/a,n/a,n/a,crash,0,,Gino BORSOI,ITA,,Aprilia,,22 Laps
363,2002,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,27,2002",n/a,n/a,n/a,n/a,1,0,,Valentino ROSSI,ITA,,Honda,177.0,38'49.425
364,2002,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,27,2002",n/a,n/a,n/a,n/a,2,0,,Alex BARROS,BRA,,Honda,176.8,+2.233
365,2002,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,27,2002",n/a,n/a,n/a,n/a,3,0,,Carlos CHECA,SPA,,Yamaha,176.2,+9.682
366,2002,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,27,2002",n/a,n/a,n/a,n/a,4,0,,Max BIAGGI,ITA,,Yamaha,176.0,+13.308
367,2002,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,27,2002",n/a,n/a,n/a,n/a,5,0,,Tohru UKAWA,JPN,,Honda,174.5,+32.386
368,2002,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,27,2002",n/a,n/a,n/a,n/a,6,0,,Kenny ROBERTS JR,USA,,Suzuki,174.5,+33.278
369,2002,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,27,2002",n/a,n/a,n/a,n/a,7,0,,John HOPKINS,USA,,Yamaha,174.3,+35.463
370,2002,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,27,2002",n/a,n/a,n/a,n/a,8,0,,Shinya NAKANO,JPN,,Yamaha,174.3,+35.619
371,2002,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,27,2002",n/a,n/a,n/a,n/a,9,0,,Norick ABE,JPN,,Yamaha,174.2,+37.443
372,2002,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,27,2002",n/a,n/a,n/a,n/a,10,0,,Jurgen vd GOORBERGH,NED,,Honda,173.4,+48.100
373,2002,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,27,2002",n/a,n/a,n/a,n/a,11,0,,Alex HOFMANN,GER,,Yamaha,173.4,+48.325
374,2002,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,27,2002",n/a,n/a,n/a,n/a,12,0,,Daijiro KATO,JPN,,Honda,173.3,+49.371
375,2002,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,27,2002",n/a,n/a,n/a,n/a,13,0,,Tetsuya HARADA,JPN,,Honda,173.1,+51.758
376,2002,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,27,2002",n/a,n/a,n/a,n/a,14,0,,Olivier JACQUE,FRA,,Yamaha,171.7,+1'11.790
377,2002,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,27,2002",n/a,n/a,n/a,n/a,15,0,,Akira RYO,JPN,,Suzuki,163.3,+3'14.399
378,2002,NED,DUTCH TT - TT Circuit Assen,MotoGP,RAC,"June,27,2002",n/a,n/a,n/a,n/a,crash,0,,Pere RIBA,SPA,,Yamaha,163.9,16 Laps
379,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,1,0,,Marco MELANDRI,ITA,,Aprilia,172.1,37'48.960
380,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,2,0,,Toni ELIAS,SPA,,Aprilia,171.8,+4.957
381,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,3,0,,Roberto ROLFO,ITA,,Honda,171.6,+6.672
382,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,4,0,,Sebastian PORTO,ARG,,Yamaha,171.3,+11.273
383,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,5,0,,Fonsi NIETO,SPA,,Aprilia,171.1,+14.165
384,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,6,0,,Haruchika AOKI,JPN,,Honda,170.9,+16.408
385,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,7,0,,Roberto LOCATELLI,ITA,,Aprilia,170.3,+23.952
386,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,8,0,,Casey STONER,AUS,,Aprilia,170.1,+26.918
387,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,9,0,,Franco BATTAINI,ITA,,Aprilia,170.1,+27.455
388,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,10,0,,Shahrol YUZY,MAL,,Yamaha,170.1,+27.478
389,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,11,0,,Ralf WALDMANN,GER,,Aprilia,170.0,+28.272
390,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,12,0,,Alex DEBON,SPA,,Aprilia,168.4,+50.764
391,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,13,0,,Raul JARA,SPA,,Aprilia,168.1,+54.831
392,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,14,0,,Naoki MATSUDO,JPN,,Yamaha,167.8,+57.956
393,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,15,0,,Vincent PHILIPPE,FRA,,Aprilia,167.7,+59.220
394,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,16,0,,David CHECA,SPA,,Aprilia,167.7,+59.257
395,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,17,0,,Taro SEKIGUCHI,JPN,,Yamaha,165.6,+1'28.998
396,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,18,0,,Jarno JANSSEN,NED,,Honda,165.6,+1'29.067
397,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,19,0,,Jay VINCENT,GBR,,Honda,165.6,+1'29.259
398,2002,NED,DUTCH TT - TT Circuit Assen,250cc,RAC,"June,27,2002",n/a,n/a,n/a,n/a,20,0,,Dirk HEIDOLF,GER,,Aprilia,164.8,+1'40.747
